"CubeId";"snbiproga"
"PublishingDate";"2025-03-26 15:00"

"Date";"D0";"D1";"Value"
"2010";"J2009PL025P";"BI";
"2010";"J2009PL025P";"P";"0.4"
"2010";"S2009PL025P";"BI";
"2010";"S2009PL025P";"P";"0.6"
"2010";"D2009PL025P";"BI";
"2010";"D2009PL025P";"P";"0.5"
"2010";"M2010PL025P";"BI";
"2010";"M2010PL025P";"P";"0.7"
"2010";"J2010PL025P";"BI";
"2010";"J2010PL025P";"P";"0.9"
"2010";"S2010PL025P";"BI";
"2010";"S2010PL025P";"P";"0.7"
"2010";"D2010PL025P";"BI";
"2010";"D2010PL025P";"P";"0.7"
"2010";"M2011PL025P";"BI";"0.7"
"2010";"M2011PL025P";"P";
"2010";"J2011PL025P";"BI";"0.7"
"2010";"J2011PL025P";"P";
"2010";"S2011PL000P";"BI";"0.7"
"2010";"S2011PL000P";"P";
"2010";"D2011PL000P";"BI";"0.7"
"2010";"D2011PL000P";"P";
"2010";"M2012PL000P";"BI";"0.7"
"2010";"M2012PL000P";"P";
"2010";"J2012PL000P";"BI";"0.7"
"2010";"J2012PL000P";"P";
"2010";"S2012PL000P";"BI";"0.7"
"2010";"S2012PL000P";"P";
"2010";"D2012PL000P";"BI";"0.7"
"2010";"D2012PL000P";"P";
"2010";"M2013PL000P";"BI";"0.7"
"2010";"M2013PL000P";"P";
"2010";"J2013PL000P";"BI";"0.7"
"2010";"J2013PL000P";"P";
"2010";"S2013PL000P";"BI";"0.7"
"2010";"S2013PL000P";"P";
"2010";"D2013PL000P";"BI";"0.7"
"2010";"D2013PL000P";"P";
"2010";"M2014PL000P";"BI";
"2010";"M2014PL000P";"P";
"2010";"J2014PL000P";"BI";
"2010";"J2014PL000P";"P";
"2010";"S2014PL000P";"BI";
"2010";"S2014PL000P";"P";
"2010";"D2014PL000P";"BI";
"2010";"D2014PL000P";"P";
"2010";"M2015PL075P";"BI";
"2010";"M2015PL075P";"P";
"2010";"J2015PL075P";"BI";
"2010";"J2015PL075P";"P";
"2010";"S2015PL075P";"BI";
"2010";"S2015PL075P";"P";
"2010";"D2015PL075P";"BI";
"2010";"D2015PL075P";"P";
"2010";"M2016PL075P";"BI";
"2010";"M2016PL075P";"P";
"2010";"J2016PL075P";"BI";
"2010";"J2016PL075P";"P";
"2010";"S2016PL075P";"BI";
"2010";"S2016PL075P";"P";
"2010";"D2016PL075P";"BI";
"2010";"D2016PL075P";"P";
"2010";"M2017PL075P";"BI";
"2010";"M2017PL075P";"P";
"2010";"J2017PL075P";"BI";
"2010";"J2017PL075P";"P";
"2010";"S2017PL075P";"BI";
"2010";"S2017PL075P";"P";
"2010";"D2017PL075P";"BI";
"2010";"D2017PL075P";"P";
"2010";"M2018PL075P";"BI";
"2010";"M2018PL075P";"P";
"2010";"J2018PL075P";"BI";
"2010";"J2018PL075P";"P";
"2010";"S2018PL075P";"BI";
"2010";"S2018PL075P";"P";
"2010";"D2018PL075P";"BI";
"2010";"D2018PL075P";"P";
"2010";"M2019PL075P";"BI";
"2010";"M2019PL075P";"P";
"2010";"J2019PP075P";"BI";
"2010";"J2019PP075P";"P";
"2010";"S2019PP075P";"BI";
"2010";"S2019PP075P";"P";
"2010";"D2019PP075P";"BI";
"2010";"D2019PP075P";"P";
"2010";"M2020PP075P";"BI";
"2010";"M2020PP075P";"P";
"2010";"J2020PP075P";"BI";
"2010";"J2020PP075P";"P";
"2010";"S2020PP075P";"BI";
"2010";"S2020PP075P";"P";
"2010";"D2020PP075P";"BI";
"2010";"D2020PP075P";"P";
"2010";"M2021PP075P";"BI";
"2010";"M2021PP075P";"P";
"2010";"J2021POFFP";"BI";
"2010";"J2021POFFP";"P";
"2010";"S2021POFFP";"BI";
"2010";"S2021POFFP";"P";
"2010";"D2021POFFP";"BI";
"2010";"D2021POFFP";"P";
"2010";"M2022POFFP";"BI";
"2010";"M2022POFFP";"P";
"2010";"J2022POFFP";"BI";
"2010";"J2022POFFP";"P";
"2010";"S2022POFFP";"BI";
"2010";"S2022POFFP";"P";
"2010";"D2022POFFP";"BI";
"2010";"D2022POFFP";"P";
"2010";"M2023POFFP";"BI";
"2010";"M2023POFFP";"P";
"2010";"J2023POFFP";"BI";
"2010";"J2023POFFP";"P";
"2010";"S2023POFFP";"BI";
"2010";"S2023POFFP";"P";
"2010";"D2023POFFP";"BI";
"2010";"D2023POFFP";"P";
"2010";"M2024POFFP";"BI";
"2010";"M2024POFFP";"P";
"2010";"J2024POFFP";"BI";
"2010";"J2024POFFP";"P";
"2010";"S2024POFFP";"BI";
"2010";"S2024POFFP";"P";
"2010";"D2024POFFP";"BI";
"2010";"D2024POFFP";"P";
"2010";"M2025POFFP";"BI";
"2010";"M2025POFFP";"P";
"2011";"J2004PL05P";"BI";
"2011";"J2004PL05P";"P";
"2011";"S2004PL075P";"BI";
"2011";"S2004PL075P";"P";
"2011";"D2004PL075P";"BI";
"2011";"D2004PL075P";"P";
"2011";"M2005PL075P";"BI";
"2011";"M2005PL075P";"P";
"2011";"J2005PL075P";"BI";
"2011";"J2005PL075P";"P";
"2011";"S2005PL075P";"BI";
"2011";"S2005PL075P";"P";
"2011";"D2005PL100P";"BI";
"2011";"D2005PL100P";"P";
"2011";"M2006PL125P";"BI";
"2011";"M2006PL125P";"P";
"2011";"J2006PL15P0";"BI";
"2011";"J2006PL15P0";"P";
"2011";"S2006PL175P";"BI";
"2011";"S2006PL175P";"P";
"2011";"D2006PL200P";"BI";
"2011";"D2006PL200P";"P";
"2011";"M2007PL225P";"BI";
"2011";"M2007PL225P";"P";
"2011";"J2007PL250P";"BI";
"2011";"J2007PL250P";"P";
"2011";"S2007PL275P";"BI";
"2011";"S2007PL275P";"P";
"2011";"D2007PL275P";"BI";
"2011";"D2007PL275P";"P";
"2011";"M2008PL275P";"BI";
"2011";"M2008PL275P";"P";
"2011";"J2008PL275P";"BI";
"2011";"J2008PL275P";"P";
"2011";"S2008PL275P";"BI";
"2011";"S2008PL275P";"P";
"2011";"D2008PL050P";"BI";
"2011";"D2008PL050P";"P";
"2011";"M2009PL025P";"BI";
"2011";"M2009PL025P";"P";"0.1"
"2011";"J2009PL025P";"BI";
"2011";"J2009PL025P";"P";"0.3"
"2011";"S2009PL025P";"BI";
"2011";"S2009PL025P";"P";"0.9"
"2011";"D2009PL025P";"BI";
"2011";"D2009PL025P";"P";"0.9"
"2011";"M2010PL025P";"BI";
"2011";"M2010PL025P";"P";"0.9"
"2011";"J2010PL025P";"BI";
"2011";"J2010PL025P";"P";"1"
"2011";"S2010PL025P";"BI";
"2011";"S2010PL025P";"P";"0.3"
"2011";"D2010PL025P";"BI";
"2011";"D2010PL025P";"P";"0.4"
"2011";"M2011PL025P";"BI";
"2011";"M2011PL025P";"P";"0.8"
"2011";"J2011PL025P";"BI";
"2011";"J2011PL025P";"P";"0.9"
"2011";"S2011PL000P";"BI";
"2011";"S2011PL000P";"P";"0.4"
"2011";"D2011PL000P";"BI";
"2011";"D2011PL000P";"P";"0.2"
"2011";"M2012PL000P";"BI";"0.2"
"2011";"M2012PL000P";"P";
"2011";"J2012PL000P";"BI";"0.2"
"2011";"J2012PL000P";"P";
"2011";"S2012PL000P";"BI";"0.2"
"2011";"S2012PL000P";"P";
"2011";"D2012PL000P";"BI";"0.2"
"2011";"D2012PL000P";"P";
"2011";"M2013PL000P";"BI";"0.2"
"2011";"M2013PL000P";"P";
"2011";"J2013PL000P";"BI";"0.2"
"2011";"J2013PL000P";"P";
"2011";"S2013PL000P";"BI";"0.2"
"2011";"S2013PL000P";"P";
"2011";"D2013PL000P";"BI";"0.2"
"2011";"D2013PL000P";"P";
"2011";"M2014PL000P";"BI";"0.2"
"2011";"M2014PL000P";"P";
"2011";"J2014PL000P";"BI";"0.2"
"2011";"J2014PL000P";"P";
"2011";"S2014PL000P";"BI";"0.2"
"2011";"S2014PL000P";"P";
"2011";"D2014PL000P";"BI";"0.2"
"2011";"D2014PL000P";"P";
"2011";"M2015PL075P";"BI";
"2011";"M2015PL075P";"P";
"2011";"J2015PL075P";"BI";
"2011";"J2015PL075P";"P";
"2011";"S2015PL075P";"BI";
"2011";"S2015PL075P";"P";
"2011";"D2015PL075P";"BI";
"2011";"D2015PL075P";"P";
"2011";"M2016PL075P";"BI";
"2011";"M2016PL075P";"P";
"2011";"J2016PL075P";"BI";
"2011";"J2016PL075P";"P";
"2011";"S2016PL075P";"BI";
"2011";"S2016PL075P";"P";
"2011";"D2016PL075P";"BI";
"2011";"D2016PL075P";"P";
"2011";"M2017PL075P";"BI";
"2011";"M2017PL075P";"P";
"2011";"J2017PL075P";"BI";
"2011";"J2017PL075P";"P";
"2011";"S2017PL075P";"BI";
"2011";"S2017PL075P";"P";
"2011";"D2017PL075P";"BI";
"2011";"D2017PL075P";"P";
"2011";"M2018PL075P";"BI";
"2011";"M2018PL075P";"P";
"2011";"J2018PL075P";"BI";
"2011";"J2018PL075P";"P";
"2011";"S2018PL075P";"BI";
"2011";"S2018PL075P";"P";
"2011";"D2018PL075P";"BI";
"2011";"D2018PL075P";"P";
"2011";"M2019PL075P";"BI";
"2011";"M2019PL075P";"P";
"2011";"J2019PP075P";"BI";
"2011";"J2019PP075P";"P";
"2011";"S2019PP075P";"BI";
"2011";"S2019PP075P";"P";
"2011";"D2019PP075P";"BI";
"2011";"D2019PP075P";"P";
"2011";"M2020PP075P";"BI";
"2011";"M2020PP075P";"P";
"2011";"J2020PP075P";"BI";
"2011";"J2020PP075P";"P";
"2011";"S2020PP075P";"BI";
"2011";"S2020PP075P";"P";
"2011";"D2020PP075P";"BI";
"2011";"D2020PP075P";"P";
"2011";"M2021PP075P";"BI";
"2011";"M2021PP075P";"P";
"2011";"J2021POFFP";"BI";
"2011";"J2021POFFP";"P";
"2011";"S2021POFFP";"BI";
"2011";"S2021POFFP";"P";
"2011";"D2021POFFP";"BI";
"2011";"D2021POFFP";"P";
"2011";"M2022POFFP";"BI";
"2011";"M2022POFFP";"P";
"2011";"J2022POFFP";"BI";
"2011";"J2022POFFP";"P";
"2011";"S2022POFFP";"BI";
"2011";"S2022POFFP";"P";
"2011";"D2022POFFP";"BI";
"2011";"D2022POFFP";"P";
"2011";"M2023POFFP";"BI";
"2011";"M2023POFFP";"P";
"2011";"J2023POFFP";"BI";
"2011";"J2023POFFP";"P";
"2011";"S2023POFFP";"BI";
"2011";"S2023POFFP";"P";
"2011";"D2023POFFP";"BI";
"2011";"D2023POFFP";"P";
"2011";"M2024POFFP";"BI";
"2011";"M2024POFFP";"P";
"2011";"J2024POFFP";"BI";
"2011";"J2024POFFP";"P";
"2011";"S2024POFFP";"BI";
"2011";"S2024POFFP";"P";
"2011";"D2024POFFP";"BI";
"2011";"D2024POFFP";"P";
"2011";"M2025POFFP";"BI";
"2011";"M2025POFFP";"P";
"2012";"J2004PL05P";"BI";
"2012";"J2004PL05P";"P";
"2012";"S2004PL075P";"BI";
"2012";"S2004PL075P";"P";
"2012";"D2004PL075P";"BI";
"2012";"D2004PL075P";"P";
"2012";"M2005PL075P";"BI";
"2012";"M2005PL075P";"P";
"2012";"J2005PL075P";"BI";
"2012";"J2005PL075P";"P";
"2012";"S2005PL075P";"BI";
"2012";"S2005PL075P";"P";
"2012";"D2005PL100P";"BI";
"2012";"D2005PL100P";"P";
"2012";"M2006PL125P";"BI";
"2012";"M2006PL125P";"P";
"2012";"J2006PL15P0";"BI";
"2012";"J2006PL15P0";"P";
"2012";"S2006PL175P";"BI";
"2012";"S2006PL175P";"P";
"2012";"D2006PL200P";"BI";
"2012";"D2006PL200P";"P";
"2012";"M2007PL225P";"BI";
"2012";"M2007PL225P";"P";
"2012";"J2007PL250P";"BI";
"2012";"J2007PL250P";"P";
"2012";"S2007PL275P";"BI";
"2012";"S2007PL275P";"P";
"2012";"D2007PL275P";"BI";
"2012";"D2007PL275P";"P";
"2012";"M2008PL275P";"BI";
"2012";"M2008PL275P";"P";
"2012";"J2008PL275P";"BI";
"2012";"J2008PL275P";"P";
"2012";"S2008PL275P";"BI";
"2012";"S2008PL275P";"P";
"2012";"D2008PL050P";"BI";
"2012";"D2008PL050P";"P";
"2012";"M2009PL025P";"BI";
"2012";"M2009PL025P";"P";
"2012";"J2009PL025P";"BI";
"2012";"J2009PL025P";"P";
"2012";"S2009PL025P";"BI";
"2012";"S2009PL025P";"P";
"2012";"D2009PL025P";"BI";
"2012";"D2009PL025P";"P";
"2012";"M2010PL025P";"BI";
"2012";"M2010PL025P";"P";"2.2"
"2012";"J2010PL025P";"BI";
"2012";"J2010PL025P";"P";"2.2"
"2012";"S2010PL025P";"BI";
"2012";"S2010PL025P";"P";"1.2"
"2012";"D2010PL025P";"BI";
"2012";"D2010PL025P";"P";"1"
"2012";"M2011PL025P";"BI";
"2012";"M2011PL025P";"P";"1.1"
"2012";"J2011PL025P";"BI";
"2012";"J2011PL025P";"P";"1"
"2012";"S2011PL000P";"BI";
"2012";"S2011PL000P";"P";"-0.3"
"2012";"D2011PL000P";"BI";
"2012";"D2011PL000P";"P";"-0.3"
"2012";"M2012PL000P";"BI";
"2012";"M2012PL000P";"P";"-0.6"
"2012";"J2012PL000P";"BI";
"2012";"J2012PL000P";"P";"-0.5"
"2012";"S2012PL000P";"BI";
"2012";"S2012PL000P";"P";"-0.6"
"2012";"D2012PL000P";"BI";
"2012";"D2012PL000P";"P";"-0.7"
"2012";"M2013PL000P";"BI";"-0.7"
"2012";"M2013PL000P";"P";
"2012";"J2013PL000P";"BI";"-0.7"
"2012";"J2013PL000P";"P";
"2012";"S2013PL000P";"BI";"-0.7"
"2012";"S2013PL000P";"P";
"2012";"D2013PL000P";"BI";"-0.7"
"2012";"D2013PL000P";"P";
"2012";"M2014PL000P";"BI";"-0.7"
"2012";"M2014PL000P";"P";
"2012";"J2014PL000P";"BI";"-0.7"
"2012";"J2014PL000P";"P";
"2012";"S2014PL000P";"BI";"-0.7"
"2012";"S2014PL000P";"P";
"2012";"D2014PL000P";"BI";"-0.7"
"2012";"D2014PL000P";"P";
"2012";"M2015PL075P";"BI";"-0.7"
"2012";"M2015PL075P";"P";
"2012";"J2015PL075P";"BI";"-0.7"
"2012";"J2015PL075P";"P";
"2012";"S2015PL075P";"BI";"-0.7"
"2012";"S2015PL075P";"P";
"2012";"D2015PL075P";"BI";"-0.7"
"2012";"D2015PL075P";"P";
"2012";"M2016PL075P";"BI";
"2012";"M2016PL075P";"P";
"2012";"J2016PL075P";"BI";
"2012";"J2016PL075P";"P";
"2012";"S2016PL075P";"BI";
"2012";"S2016PL075P";"P";
"2012";"D2016PL075P";"BI";
"2012";"D2016PL075P";"P";
"2012";"M2017PL075P";"BI";
"2012";"M2017PL075P";"P";
"2012";"J2017PL075P";"BI";
"2012";"J2017PL075P";"P";
"2012";"S2017PL075P";"BI";
"2012";"S2017PL075P";"P";
"2012";"D2017PL075P";"BI";
"2012";"D2017PL075P";"P";
"2012";"M2018PL075P";"BI";
"2012";"M2018PL075P";"P";
"2012";"J2018PL075P";"BI";
"2012";"J2018PL075P";"P";
"2012";"S2018PL075P";"BI";
"2012";"S2018PL075P";"P";
"2012";"D2018PL075P";"BI";
"2012";"D2018PL075P";"P";
"2012";"M2019PL075P";"BI";
"2012";"M2019PL075P";"P";
"2012";"J2019PP075P";"BI";
"2012";"J2019PP075P";"P";
"2012";"S2019PP075P";"BI";
"2012";"S2019PP075P";"P";
"2012";"D2019PP075P";"BI";
"2012";"D2019PP075P";"P";
"2012";"M2020PP075P";"BI";
"2012";"M2020PP075P";"P";
"2012";"J2020PP075P";"BI";
"2012";"J2020PP075P";"P";
"2012";"S2020PP075P";"BI";
"2012";"S2020PP075P";"P";
"2012";"D2020PP075P";"BI";
"2012";"D2020PP075P";"P";
"2012";"M2021PP075P";"BI";
"2012";"M2021PP075P";"P";
"2012";"J2021POFFP";"BI";
"2012";"J2021POFFP";"P";
"2012";"S2021POFFP";"BI";
"2012";"S2021POFFP";"P";
"2012";"D2021POFFP";"BI";
"2012";"D2021POFFP";"P";
"2012";"M2022POFFP";"BI";
"2012";"M2022POFFP";"P";
"2012";"J2022POFFP";"BI";
"2012";"J2022POFFP";"P";
"2012";"S2022POFFP";"BI";
"2012";"S2022POFFP";"P";
"2012";"D2022POFFP";"BI";
"2012";"D2022POFFP";"P";
"2012";"M2023POFFP";"BI";
"2012";"M2023POFFP";"P";
"2012";"J2023POFFP";"BI";
"2012";"J2023POFFP";"P";
"2012";"S2023POFFP";"BI";
"2012";"S2023POFFP";"P";
"2012";"D2023POFFP";"BI";
"2012";"D2023POFFP";"P";
"2012";"M2024POFFP";"BI";
"2012";"M2024POFFP";"P";
"2012";"J2024POFFP";"BI";
"2012";"J2024POFFP";"P";
"2012";"S2024POFFP";"BI";
"2012";"S2024POFFP";"P";
"2012";"D2024POFFP";"BI";
"2012";"D2024POFFP";"P";
"2012";"M2025POFFP";"BI";
"2012";"M2025POFFP";"P";
"2013";"J2004PL05P";"BI";
"2013";"J2004PL05P";"P";
"2013";"S2004PL075P";"BI";
"2013";"S2004PL075P";"P";
"2013";"D2004PL075P";"BI";
"2013";"D2004PL075P";"P";
"2013";"M2005PL075P";"BI";
"2013";"M2005PL075P";"P";
"2013";"J2005PL075P";"BI";
"2013";"J2005PL075P";"P";
"2013";"S2005PL075P";"BI";
"2013";"S2005PL075P";"P";
"2013";"D2005PL100P";"BI";
"2013";"D2005PL100P";"P";
"2013";"M2006PL125P";"BI";
"2013";"M2006PL125P";"P";
"2013";"J2006PL15P0";"BI";
"2013";"J2006PL15P0";"P";
"2013";"S2006PL175P";"BI";
"2013";"S2006PL175P";"P";
"2013";"D2006PL200P";"BI";
"2013";"D2006PL200P";"P";
"2013";"M2007PL225P";"BI";
"2013";"M2007PL225P";"P";
"2013";"J2007PL250P";"BI";
"2013";"J2007PL250P";"P";
"2013";"S2007PL275P";"BI";
"2013";"S2007PL275P";"P";
"2013";"D2007PL275P";"BI";
"2013";"D2007PL275P";"P";
"2013";"M2008PL275P";"BI";
"2013";"M2008PL275P";"P";
"2013";"J2008PL275P";"BI";
"2013";"J2008PL275P";"P";
"2013";"S2008PL275P";"BI";
"2013";"S2008PL275P";"P";
"2013";"D2008PL050P";"BI";
"2013";"D2008PL050P";"P";
"2013";"M2009PL025P";"BI";
"2013";"M2009PL025P";"P";
"2013";"J2009PL025P";"BI";
"2013";"J2009PL025P";"P";
"2013";"S2009PL025P";"BI";
"2013";"S2009PL025P";"P";
"2013";"D2009PL025P";"BI";
"2013";"D2009PL025P";"P";
"2013";"M2010PL025P";"BI";
"2013";"M2010PL025P";"P";
"2013";"J2010PL025P";"BI";
"2013";"J2010PL025P";"P";
"2013";"S2010PL025P";"BI";
"2013";"S2010PL025P";"P";
"2013";"D2010PL025P";"BI";
"2013";"D2010PL025P";"P";
"2013";"M2011PL025P";"BI";
"2013";"M2011PL025P";"P";"2"
"2013";"J2011PL025P";"BI";
"2013";"J2011PL025P";"P";"1.7"
"2013";"S2011PL000P";"BI";
"2013";"S2011PL000P";"P";"0.5"
"2013";"D2011PL000P";"BI";
"2013";"D2011PL000P";"P";"0.4"
"2013";"M2012PL000P";"BI";
"2013";"M2012PL000P";"P";"0.3"
"2013";"J2012PL000P";"BI";
"2013";"J2012PL000P";"P";"0.3"
"2013";"S2012PL000P";"BI";
"2013";"S2012PL000P";"P";"0.2"
"2013";"D2012PL000P";"BI";
"2013";"D2012PL000P";"P";"-0.1"
"2013";"M2013PL000P";"BI";
"2013";"M2013PL000P";"P";"-0.2"
"2013";"J2013PL000P";"BI";
"2013";"J2013PL000P";"P";"-0.3"
"2013";"S2013PL000P";"BI";
"2013";"S2013PL000P";"P";"-0.2"
"2013";"D2013PL000P";"BI";
"2013";"D2013PL000P";"P";"-0.2"
"2013";"M2014PL000P";"BI";"-0.2"
"2013";"M2014PL000P";"P";
"2013";"J2014PL000P";"BI";"-0.2"
"2013";"J2014PL000P";"P";
"2013";"S2014PL000P";"BI";"-0.2"
"2013";"S2014PL000P";"P";
"2013";"D2014PL000P";"BI";"-0.2"
"2013";"D2014PL000P";"P";
"2013";"M2015PL075P";"BI";"-0.2"
"2013";"M2015PL075P";"P";
"2013";"J2015PL075P";"BI";"-0.2"
"2013";"J2015PL075P";"P";
"2013";"S2015PL075P";"BI";"-0.2"
"2013";"S2015PL075P";"P";
"2013";"D2015PL075P";"BI";"-0.2"
"2013";"D2015PL075P";"P";
"2013";"M2016PL075P";"BI";"-0.2"
"2013";"M2016PL075P";"P";
"2013";"J2016PL075P";"BI";"-0.2"
"2013";"J2016PL075P";"P";
"2013";"S2016PL075P";"BI";"-0.2"
"2013";"S2016PL075P";"P";
"2013";"D2016PL075P";"BI";"-0.2"
"2013";"D2016PL075P";"P";
"2013";"M2017PL075P";"BI";
"2013";"M2017PL075P";"P";
"2013";"J2017PL075P";"BI";
"2013";"J2017PL075P";"P";
"2013";"S2017PL075P";"BI";
"2013";"S2017PL075P";"P";
"2013";"D2017PL075P";"BI";
"2013";"D2017PL075P";"P";
"2013";"M2018PL075P";"BI";
"2013";"M2018PL075P";"P";
"2013";"J2018PL075P";"BI";
"2013";"J2018PL075P";"P";
"2013";"S2018PL075P";"BI";
"2013";"S2018PL075P";"P";
"2013";"D2018PL075P";"BI";
"2013";"D2018PL075P";"P";
"2013";"M2019PL075P";"BI";
"2013";"M2019PL075P";"P";
"2013";"J2019PP075P";"BI";
"2013";"J2019PP075P";"P";
"2013";"S2019PP075P";"BI";
"2013";"S2019PP075P";"P";
"2013";"D2019PP075P";"BI";
"2013";"D2019PP075P";"P";
"2013";"M2020PP075P";"BI";
"2013";"M2020PP075P";"P";
"2013";"J2020PP075P";"BI";
"2013";"J2020PP075P";"P";
"2013";"S2020PP075P";"BI";
"2013";"S2020PP075P";"P";
"2013";"D2020PP075P";"BI";
"2013";"D2020PP075P";"P";
"2013";"M2021PP075P";"BI";
"2013";"M2021PP075P";"P";
"2013";"J2021POFFP";"BI";
"2013";"J2021POFFP";"P";
"2013";"S2021POFFP";"BI";
"2013";"S2021POFFP";"P";
"2013";"D2021POFFP";"BI";
"2013";"D2021POFFP";"P";
"2013";"M2022POFFP";"BI";
"2013";"M2022POFFP";"P";
"2013";"J2022POFFP";"BI";
"2013";"J2022POFFP";"P";
"2013";"S2022POFFP";"BI";
"2013";"S2022POFFP";"P";
"2013";"D2022POFFP";"BI";
"2013";"D2022POFFP";"P";
"2013";"M2023POFFP";"BI";
"2013";"M2023POFFP";"P";
"2013";"J2023POFFP";"BI";
"2013";"J2023POFFP";"P";
"2013";"S2023POFFP";"BI";
"2013";"S2023POFFP";"P";
"2013";"D2023POFFP";"BI";
"2013";"D2023POFFP";"P";
"2013";"M2024POFFP";"BI";
"2013";"M2024POFFP";"P";
"2013";"J2024POFFP";"BI";
"2013";"J2024POFFP";"P";
"2013";"S2024POFFP";"BI";
"2013";"S2024POFFP";"P";
"2013";"D2024POFFP";"BI";
"2013";"D2024POFFP";"P";
"2013";"M2025POFFP";"BI";
"2013";"M2025POFFP";"P";
"2014";"J2004PL05P";"BI";
"2014";"J2004PL05P";"P";
"2014";"S2004PL075P";"BI";
"2014";"S2004PL075P";"P";
"2014";"D2004PL075P";"BI";
"2014";"D2004PL075P";"P";
"2014";"M2005PL075P";"BI";
"2014";"M2005PL075P";"P";
"2014";"J2005PL075P";"BI";
"2014";"J2005PL075P";"P";
"2014";"S2005PL075P";"BI";
"2014";"S2005PL075P";"P";
"2014";"D2005PL100P";"BI";
"2014";"D2005PL100P";"P";
"2014";"M2006PL125P";"BI";
"2014";"M2006PL125P";"P";
"2014";"J2006PL15P0";"BI";
"2014";"J2006PL15P0";"P";
"2014";"S2006PL175P";"BI";
"2014";"S2006PL175P";"P";
"2014";"D2006PL200P";"BI";
"2014";"D2006PL200P";"P";
"2014";"M2007PL225P";"BI";
"2014";"M2007PL225P";"P";
"2014";"J2007PL250P";"BI";
"2014";"J2007PL250P";"P";
"2014";"S2007PL275P";"BI";
"2014";"S2007PL275P";"P";
"2014";"D2007PL275P";"BI";
"2014";"D2007PL275P";"P";
"2014";"M2008PL275P";"BI";
"2014";"M2008PL275P";"P";
"2014";"J2008PL275P";"BI";
"2014";"J2008PL275P";"P";
"2014";"S2008PL275P";"BI";
"2014";"S2008PL275P";"P";
"2014";"D2008PL050P";"BI";
"2014";"D2008PL050P";"P";
"2014";"M2009PL025P";"BI";
"2014";"M2009PL025P";"P";
"2014";"J2009PL025P";"BI";
"2014";"J2009PL025P";"P";
"2014";"S2009PL025P";"BI";
"2014";"S2009PL025P";"P";
"2014";"D2009PL025P";"BI";
"2014";"D2009PL025P";"P";
"2014";"M2010PL025P";"BI";
"2014";"M2010PL025P";"P";
"2014";"J2010PL025P";"BI";
"2014";"J2010PL025P";"P";
"2014";"S2010PL025P";"BI";
"2014";"S2010PL025P";"P";
"2014";"D2010PL025P";"BI";
"2014";"D2010PL025P";"P";
"2014";"M2011PL025P";"BI";
"2014";"M2011PL025P";"P";
"2014";"J2011PL025P";"BI";
"2014";"J2011PL025P";"P";
"2014";"S2011PL000P";"BI";
"2014";"S2011PL000P";"P";
"2014";"D2011PL000P";"BI";
"2014";"D2011PL000P";"P";
"2014";"M2012PL000P";"BI";
"2014";"M2012PL000P";"P";"0.6"
"2014";"J2012PL000P";"BI";
"2014";"J2012PL000P";"P";"0.6"
"2014";"S2012PL000P";"BI";
"2014";"S2012PL000P";"P";"0.4"
"2014";"D2012PL000P";"BI";
"2014";"D2012PL000P";"P";"0.4"
"2014";"M2013PL000P";"BI";
"2014";"M2013PL000P";"P";"0.2"
"2014";"J2013PL000P";"BI";
"2014";"J2013PL000P";"P";"0.2"
"2014";"S2013PL000P";"BI";
"2014";"S2013PL000P";"P";"0.3"
"2014";"D2013PL000P";"BI";
"2014";"D2013PL000P";"P";"0.2"
"2014";"M2014PL000P";"BI";
"2014";"M2014PL000P";"P";"0"
"2014";"J2014PL000P";"BI";
"2014";"J2014PL000P";"P";"0.1"
"2014";"S2014PL000P";"BI";
"2014";"S2014PL000P";"P";"0.1"
"2014";"D2014PL000P";"BI";
"2014";"D2014PL000P";"P";"0"
"2014";"M2015PL075P";"BI";"0"
"2014";"M2015PL075P";"P";
"2014";"J2015PL075P";"BI";"0"
"2014";"J2015PL075P";"P";
"2014";"S2015PL075P";"BI";"0"
"2014";"S2015PL075P";"P";
"2014";"D2015PL075P";"BI";"0"
"2014";"D2015PL075P";"P";
"2014";"M2016PL075P";"BI";"0"
"2014";"M2016PL075P";"P";
"2014";"J2016PL075P";"BI";"0"
"2014";"J2016PL075P";"P";
"2014";"S2016PL075P";"BI";"0"
"2014";"S2016PL075P";"P";
"2014";"D2016PL075P";"BI";"0"
"2014";"D2016PL075P";"P";
"2014";"M2017PL075P";"BI";"0"
"2014";"M2017PL075P";"P";
"2014";"J2017PL075P";"BI";"0"
"2014";"J2017PL075P";"P";
"2014";"S2017PL075P";"BI";"0"
"2014";"S2017PL075P";"P";
"2014";"D2017PL075P";"BI";"0"
"2014";"D2017PL075P";"P";
"2014";"M2018PL075P";"BI";
"2014";"M2018PL075P";"P";
"2014";"J2018PL075P";"BI";
"2014";"J2018PL075P";"P";
"2014";"S2018PL075P";"BI";
"2014";"S2018PL075P";"P";
"2014";"D2018PL075P";"BI";
"2014";"D2018PL075P";"P";
"2014";"M2019PL075P";"BI";
"2014";"M2019PL075P";"P";
"2014";"J2019PP075P";"BI";
"2014";"J2019PP075P";"P";
"2014";"S2019PP075P";"BI";
"2014";"S2019PP075P";"P";
"2014";"D2019PP075P";"BI";
"2014";"D2019PP075P";"P";
"2014";"M2020PP075P";"BI";
"2014";"M2020PP075P";"P";
"2014";"J2020PP075P";"BI";
"2014";"J2020PP075P";"P";
"2014";"S2020PP075P";"BI";
